pearson_r,rmse,mae,job_id,length,duration_min
0.5558031290207491,45.37445522939386,28.169850205480422,35153520582896,36028,61.84806666666667
0.0016267026271955165,12.44401772173426,10.66352893112819,78773736483655,17819,30.589283333333334
-0.000903140930440811,9.87236203175239,7.475940773790317,71505666140627,18045,30.97725
0.7411660453368355,38.416682127837916,23.752918380986408,45210001678680,12006,20.6103
0.851901246149432,12.540162916652232,11.86600827759841,70742171985949,3133,5.378316666666666
-0.0006520882541333599,22.89594393426309,12.031780453610999,48437305027037,30164,51.78153333333333
0.1828996621954573,15.350465349532008,7.571744012758252,83752390823473,54485,93.53258333333333
0.3308991851265518,24.994115620281843,19.59657036349278,65258056692335,34312,58.90226666666667
0.18443330546683634,62.284640728263895,56.61862570564624,2366331959502,18403,31.591816666666663
0.042411890174576854,18.91541178642709,10.858789418419574,949332106019,9630,16.5315
0.004176782889553839,2.585581984573173,2.554269119276472,68037669020122,7753,13.309316666666666
0.45321272940810414,1.6729014367486807,1.6423682580071526,2255573980442,23125,39.697916666666664
0.02227943790851217,95.01117961857484,71.52046830022488,25316527699710,8051,13.820883333333333
0.4686764118350963,44.48435515926651,28.979257598851206,80456406103691,35560,61.044666666666664
0.6130340845110386,12.258720026972293,9.249789588615517,2355018145377,52846,90.71896666666666
0.09987113978070022,4.722463772024065,3.1936307110605417,78135560944445,4399,7.551616666666666
0.08574903371680205,64.79429487317466,47.69418748419176,76972729860974,14191,24.361216666666667
-0.04732926913974501,237.13781132212685,231.12411430982291,90778524802073,3647,6.260683333333333
-0.019024763470019423,2.239488390057008,2.1726729585817672,16861080915360,2938,5.043566666666666
-0.19093346335113412,5.631577427090307,4.827554627450123,58938632432529,52655,90.39108333333334
-0.017887326434352382,6.077197363738327,4.5151821796842615,52313310608657,11120,19.089333333333332
0.010929171560485113,0.6241560266116007,0.4112773535263816,42993652521616,3518,6.039233333333333
0.19735371989484812,87.45601501675507,70.73985943438473,36017874267076,3994,6.856366666666667
0.11252376555781633,3.9783415655712404,3.9687141446376617,20134830178065,7788,13.3694
0.004705701269728998,0.9512336384686039,0.9175370134294758,70627345708090,4276,7.340466666666667
0.5898153041114574,4.612397885134024,3.6765985951140805,59947767648945,26738,45.900233333333325
-0.0027284859625218098,5.511651837092424,5.49454431129112,32718544841820,3087,5.29935
0.6176141790617474,24.32616792738863,17.852958035111197,33824947157393,15923,27.33448333333333
0.3615287181694747,18.341420970235532,12.206482664872611,60480643646296,5193,8.91465
0.009737075154470566,22.344320932702747,13.001519498295954,79721424867732,36336,62.376799999999996
-0.02094189378645826,24.123526448918344,23.084053689327977,20469295487349,19899,34.159949999999995
-0.0019014602889181583,15.22357337543741,12.55668917525609,24892457870690,18278,31.37723333333333
0.03180186374646956,49.464051341633095,37.23353502257407,3075565089503,11336,19.46013333333333
0.09615706056700467,5.632300973798833,5.482779830166169,40549565090749,28051,48.15421666666666
0.4220417629780223,35.19275868778983,21.00300397766361,6896627721009,19957,34.25951666666666
0.1293625897197388,26.9801501727551,17.119632975966418,79881141920608,6664,11.439866666666665
0.019514489957661897,31.58673698410017,29.527974347295586,52025267451252,18897,32.43985
-0.021052331371434186,12.970563273624155,10.294890400944942,78118438428733,17014,29.207366666666665
0.6286113868720807,11.818639501850972,8.926238204137794,89851377035400,53109,91.17045
0.02788386984380424,7.533640429615043,7.055287213694128,7831420751530,3208,5.507066666666666
